name,addr:housenumber,addr:street,addr:unit:label,addr:unit,addr:city,addr:state,addr:postcode,latitude,longitude,fixme
,107,Potomac River Road,,,Monterey,VA,24465,38.413516739000038,-79.57867926,
,121,Potomac River Road,,,Monterey,VA,24465,38.413639654000058,-79.57851134,
,145,Potomac River Road,,,Monterey,VA,24465,38.413869795000039,-79.57815658,
,177,Potomac River Road,,,Monterey,VA,24465,38.414165683000078,-79.57777702,
,215,Potomac River Road,,,Monterey,VA,24465,38.414547161000030,-79.5774857,
,216,Potomac River Road,,,Monterey,VA,24465,38.414294792000078,-79.57686278,
,226,Potomac River Road,,,Monterey,VA,24465,38.414462830000048,-79.57671772,
,243,Potomac River Road,,,Monterey,VA,24465,38.414948505000041,-79.57718212,
,250,Potomac River Road,,,Monterey,VA,24465,38.414713169000038,-79.57648517,
,271,Potomac River Road,,,Monterey,VA,24465,38.415260069000048,-79.57698221,
,282,Potomac River Road,,,Monterey,VA,24465,38.414830690000031,-79.5755893,
,291,Potomac River Road,,,Monterey,VA,24465,38.415580721000019,-79.57678702,
,306,Potomac River Road,,,Monterey,VA,24465,38.415380452000079,-79.57583799,
,307,Potomac River Road,,,Monterey,VA,24465,38.415795220000057,-79.57661891,
,355,Potomac River Road,,,Monterey,VA,24465,38.416314324000041,-79.57612135,
,356,Potomac River Road,,,Monterey,VA,24465,38.416054283000051,-79.57542111,
,365,Potomac River Road,,,Monterey,VA,24465,38.416455905000078,-79.57589752,
,383,Potomac River Road,,,Monterey,VA,24465,38.416640958000073,-79.57573252,
,392,Potomac River Road,,,Monterey,VA,24465,38.416630260000026,-79.57463713,
,403,Potomac River Road,,,Monterey,VA,24465,38.416857636000032,-79.57554451,
,699,Potomac River Road,,,Monterey,VA,24465,38.420879592000063,-79.57320999,
,833,Potomac River Road,,,Monterey,VA,24465,38.422473703000030,-79.57081035,
,887,Potomac River Road,,,Monterey,VA,24465,38.422455532000072,-79.57002028,
,909,Potomac River Road,,,Monterey,VA,24465,38.422854681000040,-79.56991334,
,927,Potomac River Road,,,Monterey,VA,24465,38.422853370000041,-79.56950945,
,964,Potomac River Road,,,Monterey,VA,24465,38.419718019000072,-79.56521256,
,968,Potomac River Road,,,Monterey,VA,24465,38.421069662000029,-79.56506036,
,993,Potomac River Road,,,Monterey,VA,24465,38.423523546000069,-79.56861622,
,1027,Potomac River Road,,,Monterey,VA,24465,38.423907716000031,-79.56826184,
,1051,Potomac River Road,,,Monterey,VA,24465,38.424135762000049,-79.56793009,
,1066,Potomac River Road,,,Monterey,VA,24465,38.424079504000069,-79.56746086,
,1115,Potomac River Road,,,Monterey,VA,24465,38.424803695000030,-79.56716195,
,1186,Potomac River Road,,,Monterey,VA,24465,38.425487219000040,-79.5661204,
,1207,Potomac River Road,,,Monterey,VA,24465,38.427379899000073,-79.56712553,
,1240,Potomac River Road,,,Monterey,VA,24465,38.426144148000049,-79.56559824,
,1252,Potomac River Road,,,Monterey,VA,24465,38.424559335000019,-79.56234769,
,1356,Potomac River Road,,,Monterey,VA,24465,38.427463071000027,-79.5643453,
,1589,Potomac River Road,,,Monterey,VA,24465,38.430209347000073,-79.56170483,
,1642,Potomac River Road,,,Monterey,VA,24465,38.430305317000027,-79.56058276,
,1647,Potomac River Road,,,Monterey,VA,24465,38.430615836000072,-79.56064323,
,1671,Potomac River Road,,,Monterey,VA,24465,38.430826887000080,-79.56038813,
,3533,Potomac River Road,,,Monterey,VA,24465,38.446830384000059,-79.53432317,
,3763,Potomac River Road,,,Monterey,VA,24465,38.449939821000036,-79.5337082,
,4003,Potomac River Road,,,Monterey,VA,24465,38.453696421000068,-79.53360352,
,4222,Potomac River Road,,,Monterey,VA,24465,38.455075900000047,-79.52944157,
,4253,Potomac River Road,,,Monterey,VA,24465,38.457083139000069,-79.53210385,
,4255,Potomac River Road,,,Monterey,VA,24465,38.457275361000029,-79.53037606,
,4266,Potomac River Road,,,Monterey,VA,24465,38.456505913000058,-79.52934284,
,4301,Potomac River Road,,,Monterey,VA,24465,38.457194214000019,-79.52941931,
,4397,Potomac River Road,,,Monterey,VA,24465,38.457935194000072,-79.52896547,
,4405,Potomac River Road,,,Monterey,VA,24465,38.458825747000049,-79.52823653,
,4550,Potomac River Road,,,Monterey,VA,24465,38.460478327000033,-79.52604429,
,4686,Potomac River Road,,,Monterey,VA,24465,38.461637727000038,-79.52525004,
,4740,Potomac River Road,,,Monterey,VA,24465,38.462265106000068,-79.5245767,
,4825,Potomac River Road,,,Monterey,VA,24465,38.463340717000051,-79.52425913,
,4944,Potomac River Road,,,Monterey,VA,24465,38.464625309000041,-79.52224231,
,4980,Potomac River Road,,,Monterey,VA,24465,38.465093085000028,-79.52183836,
,5032,Potomac River Road,,,Monterey,VA,24465,38.465560360000040,-79.52114464,
,5091,Potomac River Road,,,Monterey,VA,24465,38.467085208000071,-79.5211697,
,5177,Potomac River Road,,,Monterey,VA,24465,38.469694473000061,-79.52126768,
,5195,Potomac River Road,,,Monterey,VA,24465,38.467775593000049,-79.51973993,
,5221,Potomac River Road,,,Monterey,VA,24465,38.468068784000018,-79.51964024,
,5325,Potomac River Road,,,Monterey,VA,24465,38.469084936000058,-79.5180392,
,5366,Potomac River Road,,,Monterey,VA,24465,38.468821115000019,-79.51716394,
,5420,Potomac River Road,,,Monterey,VA,24465,38.469027488000052,-79.51616191,
,5480,Potomac River Road,,,Monterey,VA,24465,38.469217963000062,-79.5149692,
,5533,Potomac River Road,,,Monterey,VA,24465,38.469934645000080,-79.51448553,
,5768,Potomac River Road,,,Monterey,VA,24465,38.472710041000028,-79.51212515,
,5875,Potomac River Road,,,Monterey,VA,24465,38.474369056000050,-79.51226378,
,5897,Potomac River Road,,,Monterey,VA,24465,38.474655112000050,-79.5121626,
,5980,Potomac River Road,,,Monterey,VA,24465,38.475812737000069,-79.51076715,
,5998,Potomac River Road,,,Monterey,VA,24465,38.476282452000078,-79.51096416,
,6095,Potomac River Road,,,Monterey,VA,24465,38.477289142000068,-79.51137153,
,6162,Potomac River Road,,,Monterey,VA,24465,38.477993033000068,-79.50966839,
,6359,Potomac River Road,,,Monterey,VA,24465,38.481088662000040,-79.50983067,
,6492,Potomac River Road,,,Monterey,VA,24465,38.482751986000039,-79.50864765,
,6547,Potomac River Road,,,Monterey,VA,24465,38.483613795000053,-79.50829483,
,6745,Potomac River Road,,,Monterey,VA,24465,38.487018306000039,-79.50485047,
,6835,Potomac River Road,,,Monterey,VA,24465,38.486169737000068,-79.50416454,
,6971,Potomac River Road,,,Monterey,VA,24465,38.487982302000027,-79.50344271,
,6986,Potomac River Road,,,Monterey,VA,24465,38.488088458000050,-79.50276161,
,7026,Potomac River Road,,,Monterey,VA,24465,38.488673346000041,-79.50271288,
,7468,Potomac River Road,,,Monterey,VA,24465,38.494192007000038,-79.49931584,
,7510,Potomac River Road,,,Monterey,VA,24465,38.494846638000070,-79.49860597,
,7561,Potomac River Road,,,Monterey,VA,24465,38.495642261000050,-79.49872424,
,680,Quail Lane,,,Monterey,VA,24465,38.272879719000059,-79.68255776,
,38,Ravens Run Road,,,Monterey,VA,24465,38.336609389000039,-79.63053124,
,432,Ravens Run Road,,,Monterey,VA,24465,38.340451396000049,-79.62533664,
,481,Ravens Run Road,,,Monterey,VA,24465,38.342806239000019,-79.6215994,
,667,Ravens Run Road,,,Monterey,VA,24465,38.339614684000018,-79.62177168,
,903,Ravens Run Road,,,Monterey,VA,24465,38.337723065000027,-79.61880756,
,86,Rich Hills Road,,,Monterey,VA,24465,38.409754275000068,-79.56781372,
,139,Rich Hills Road,,,Monterey,VA,24465,38.412060031000060,-79.56843149,
,162,Rich Hills Road,,,Monterey,VA,24465,38.409616931000073,-79.56630946,
,338,Rich Hills Road,,,Monterey,VA,24465,38.409623382000063,-79.56371188,
,410,Rich Hills Road,,,Monterey,VA,24465,38.411248002000029,-79.56215481,
,620,Rich Hills Road,,,Monterey,VA,24465,38.411237688000028,-79.55874211,
,1675,Rich Hills Road,,,Monterey,VA,24465,38.421475617000048,-79.54714657,
,32,Richardson Lane,,,Monterey,VA,24465,38.435168658000059,-79.55711813,
,118,Richardson Lane,,,Monterey,VA,24465,38.436106467000059,-79.55818633,
,343,Richardson Lane,,,Monterey,VA,24465,38.437215420000030,-79.55968513,
,73,Ridge Lane,,,Monterey,VA,24465,38.413504326000059,-79.53323744,
,186,Ridge Lane,,,Monterey,VA,24465,38.411955397000042,-79.53199154,
,486,Ridge Lane,,,Monterey,VA,24465,38.409721001000030,-79.52766634,
,171,Ridge Road,,,Monterey,VA,24465,38.322426415000052,-79.66463763,
,778,Ridge Road,,,Monterey,VA,24465,38.326575936000040,-79.66371071,
,319,Riverview Lane,,,Monterey,VA,24465,38.252763646000062,-79.68203463,
,324,Riverview Lane,,,Monterey,VA,24465,38.252150029000063,-79.68008986,
,609,Riverview Lane,,,Monterey,VA,24465,38.255192068000042,-79.68392283,
,139,Rock Ledge Farm Road,,,Monterey,VA,24465,38.412370058000079,-79.64833664,
,570,Rock Ledge Farm Road,,,Monterey,VA,24465,38.416314869000068,-79.65290643,
,559,Ruckman Lane,,,Monterey,VA,24465,38.469918523000040,-79.60434502,
,632,Ruckman Lane,,,Monterey,VA,24465,38.472827541000072,-79.60276476,
,678,Ruckman Lane,,,Monterey,VA,24465,38.473100654000056,-79.60180948,
,687,Ruckman Lane,,,Monterey,VA,24465,38.476153272000033,-79.60558923,
,689,Ruckman Lane,,,Monterey,VA,24465,38.477776433000031,-79.60620776,
,803,Sang Mount Road,,,Monterey,VA,24465,38.476915632000043,-79.52636139,
,491,Scaffold Run Lane,,,Monterey,VA,24465,38.374526746000072,-79.70450084,
,527,Scenic View Lane,,,Monterey,VA,24465,38.440356860000058,-79.63124855,
,50,Seig Street,,,Monterey,VA,24465,38.410665427000019,-79.58560911,
,94,Seig Street,,,Monterey,VA,24465,38.411251554000039,-79.58606527,
,120,Seig Street,,,Monterey,VA,24465,38.411279713000049,-79.58664245,
,162,Seig Street,,,Monterey,VA,24465,38.411604012000048,-79.58740234,
