name,addr:housenumber,addr:street,addr:unit:label,addr:unit,addr:city,addr:state,addr:postcode,latitude,longitude,fixme,note
,40,Overlook Drive,,,Monterey,VA,24465,38.405136331000051,-79.57603955,yes,
,55,Overlook Drive,,,Monterey,VA,24465,38.405695641000079,-79.5768324,yes,
,66,Overlook Drive,,,Monterey,VA,24465,38.405374344000052,-79.57591696,yes,
,77,Overlook Drive,,,Monterey,VA,24465,38.406035588000059,-79.57660992,yes,
,92,Overlook Drive,,,Monterey,VA,24465,38.405644480000028,-79.57564513,yes,
,115,Overlook Drive,,,Monterey,VA,24465,38.406308924000029,-79.57584085,yes,
,118,Overlook Drive,,,Monterey,VA,24465,38.405919662000031,-79.57539485,yes,
,129,Overlook Drive,,,Monterey,VA,24465,38.406527662000030,-79.57564502,yes,
,134,Overlook Drive,,,Monterey,VA,24465,38.405747168000062,-79.57417974,yes,
,163,Overlook Drive,,,Monterey,VA,24465,38.406655850000050,-79.57520043,yes,
,52,Pecks Lane,,,Monterey,VA,24465,38.467124857000037,-79.51955246,yes,
,529,Pecks Lane,,,Monterey,VA,24465,38.461245608000070,-79.51488737,yes,
,664,Pecks Lane,,,Monterey,VA,24465,38.456806419000031,-79.51659116,yes,
,671,Pecks Lane,,,Monterey,VA,24465,38.460293521000040,-79.51320381,yes,
,697,Pecks Lane,,,Monterey,VA,24465,38.459748108000042,-79.50958984,yes,
,987,Pecks Lane,,,Monterey,VA,24465,38.458076400000039,-79.50840087,yes,
,1031,Pecks Lane,,,Monterey,VA,24465,38.455651604000018,-79.50637763,yes,
,1554,Pecks Lane,,,Monterey,VA,24465,38.448847902000068,-79.51114749,yes,
,172,Possum Trot Lane,,,Monterey,VA,24465,38.465335545000073,-79.52427584,yes,
,204,Possum Trot Lane,,,Monterey,VA,24465,38.465919872000029,-79.52435514,yes,
,309,Possum Trot Lane,,,Monterey,VA,24465,38.466275473000053,-79.52650351,yes,
,485,Possum Trot Lane,,,Monterey,VA,24465,38.468102566000020,-79.52822635,yes,
,629,Possum Trot Lane,,,Monterey,VA,24465,38.468216495000028,-79.53115504,yes,
,644,Possum Trot Lane,,,Monterey,VA,24465,38.469742564000050,-79.53050284,yes,
,720,Possum Trot Lane,,,Monterey,VA,24465,38.469823489000078,-79.53196867,yes,
,795,Possum Trot Lane,,,Monterey,VA,24465,38.470424888000018,-79.53306918,yes,
,814,Possum Trot Lane,,,Monterey,VA,24465,38.470794949000030,-79.53315084,yes,
,880,Possum Trot Lane,,,Monterey,VA,24465,38.471355262000031,-79.53407969,yes,
,922,Possum Trot Lane,,,Monterey,VA,24465,38.471589430000051,-79.53275795,yes,
,1037,Possum Trot Lane,,,Monterey,VA,24465,38.473431187000067,-79.53525796,yes,
,1101,Possum Trot Lane,,,Monterey,VA,24465,38.474075510000027,-79.53566738,yes,
,1117,Possum Trot Lane,,,Monterey,VA,24465,38.473451878000049,-79.53630185,yes,
,1321,Possum Trot Lane,,,Monterey,VA,24465,38.479263166000059,-79.54305638,yes,
,1758,Possum Trot Lane,,,Monterey,VA,24465,38.482927598000060,-79.53704036,yes,
,37,Potomac River Road,,,Monterey,VA,24465,38.412575195000038,-79.57944249,yes,
Highland County Volunteer Fire Department,58,Potomac River Road,,,Monterey,VA,24465,38.412621692000073,-79.57868891,yes,
,59,Potomac River Road,,,Monterey,VA,24465,38.412904186000048,-79.5793145,yes,
,80,Potomac River Road,,,Monterey,VA,24465,38.412881035000048,-79.57859935,yes,
,107,Potomac River Road,,,Monterey,VA,24465,38.413516739000038,-79.57867926,yes,
,121,Potomac River Road,,,Monterey,VA,24465,38.413639654000058,-79.57851134,yes,
,145,Potomac River Road,,,Monterey,VA,24465,38.413869795000039,-79.57815658,yes,
,177,Potomac River Road,,,Monterey,VA,24465,38.414165683000078,-79.57777702,yes,
,215,Potomac River Road,,,Monterey,VA,24465,38.414547161000030,-79.5774857,yes,
,216,Potomac River Road,,,Monterey,VA,24465,38.414294792000078,-79.57686278,yes,
,226,Potomac River Road,,,Monterey,VA,24465,38.414462830000048,-79.57671772,yes,
,243,Potomac River Road,,,Monterey,VA,24465,38.414948505000041,-79.57718212,yes,
,250,Potomac River Road,,,Monterey,VA,24465,38.414713169000038,-79.57648517,yes,
,271,Potomac River Road,,,Monterey,VA,24465,38.415260069000048,-79.57698221,yes,
,282,Potomac River Road,,,Monterey,VA,24465,38.414830690000031,-79.5755893,yes,
,291,Potomac River Road,,,Monterey,VA,24465,38.415580721000019,-79.57678702,yes,
,306,Potomac River Road,,,Monterey,VA,24465,38.415380452000079,-79.57583799,yes,
,307,Potomac River Road,,,Monterey,VA,24465,38.415795220000057,-79.57661891,yes,
,355,Potomac River Road,,,Monterey,VA,24465,38.416314324000041,-79.57612135,yes,
,356,Potomac River Road,,,Monterey,VA,24465,38.416054283000051,-79.57542111,yes,
,365,Potomac River Road,,,Monterey,VA,24465,38.416455905000078,-79.57589752,yes,
,383,Potomac River Road,,,Monterey,VA,24465,38.416640958000073,-79.57573252,yes,
,392,Potomac River Road,,,Monterey,VA,24465,38.416630260000026,-79.57463713,yes,
,403,Potomac River Road,,,Monterey,VA,24465,38.416857636000032,-79.57554451,yes,
,699,Potomac River Road,,,Monterey,VA,24465,38.420879592000063,-79.57320999,yes,
,833,Potomac River Road,,,Monterey,VA,24465,38.422473703000030,-79.57081035,yes,
,887,Potomac River Road,,,Monterey,VA,24465,38.422455532000072,-79.57002028,yes,
,909,Potomac River Road,,,Monterey,VA,24465,38.422854681000040,-79.56991334,yes,
,927,Potomac River Road,,,Monterey,VA,24465,38.422853370000041,-79.56950945,yes,
,964,Potomac River Road,,,Monterey,VA,24465,38.419718019000072,-79.56521256,yes,
,968,Potomac River Road,,,Monterey,VA,24465,38.421069662000029,-79.56506036,yes,
,993,Potomac River Road,,,Monterey,VA,24465,38.423523546000069,-79.56861622,yes,
,1027,Potomac River Road,,,Monterey,VA,24465,38.423907716000031,-79.56826184,yes,
,1051,Potomac River Road,,,Monterey,VA,24465,38.424135762000049,-79.56793009,yes,
,1066,Potomac River Road,,,Monterey,VA,24465,38.424079504000069,-79.56746086,yes,
,1115,Potomac River Road,,,Monterey,VA,24465,38.424803695000030,-79.56716195,yes,
,1186,Potomac River Road,,,Monterey,VA,24465,38.425487219000040,-79.5661204,yes,
,1207,Potomac River Road,,,Monterey,VA,24465,38.427379899000073,-79.56712553,yes,
,1240,Potomac River Road,,,Monterey,VA,24465,38.426144148000049,-79.56559824,yes,
,1252,Potomac River Road,,,Monterey,VA,24465,38.424559335000019,-79.56234769,yes,
,1356,Potomac River Road,,,Monterey,VA,24465,38.427463071000027,-79.5643453,yes,
,1589,Potomac River Road,,,Monterey,VA,24465,38.430209347000073,-79.56170483,yes,
,1642,Potomac River Road,,,Monterey,VA,24465,38.430305317000027,-79.56058276,yes,
,1647,Potomac River Road,,,Monterey,VA,24465,38.430615836000072,-79.56064323,yes,
,1671,Potomac River Road,,,Monterey,VA,24465,38.430826887000080,-79.56038813,yes,
,3533,Potomac River Road,,,Monterey,VA,24465,38.446830384000059,-79.53432317,yes,
,3763,Potomac River Road,,,Monterey,VA,24465,38.449939821000036,-79.5337082,yes,
,4003,Potomac River Road,,,Monterey,VA,24465,38.453696421000068,-79.53360352,yes,
,4222,Potomac River Road,,,Monterey,VA,24465,38.455075900000047,-79.52944157,yes,
,4253,Potomac River Road,,,Monterey,VA,24465,38.457083139000069,-79.53210385,yes,
,4255,Potomac River Road,,,Monterey,VA,24465,38.457275361000029,-79.53037606,yes,
,4266,Potomac River Road,,,Monterey,VA,24465,38.456505913000058,-79.52934284,yes,
,4301,Potomac River Road,,,Monterey,VA,24465,38.457194214000019,-79.52941931,yes,
,4397,Potomac River Road,,,Monterey,VA,24465,38.457935194000072,-79.52896547,yes,
,4405,Potomac River Road,,,Monterey,VA,24465,38.458825747000049,-79.52823653,yes,
,4550,Potomac River Road,,,Monterey,VA,24465,38.460478327000033,-79.52604429,yes,
,4686,Potomac River Road,,,Monterey,VA,24465,38.461637727000038,-79.52525004,yes,
,4740,Potomac River Road,,,Monterey,VA,24465,38.462265106000068,-79.5245767,yes,
,4825,Potomac River Road,,,Monterey,VA,24465,38.463340717000051,-79.52425913,yes,
,4944,Potomac River Road,,,Monterey,VA,24465,38.464625309000041,-79.52224231,yes,
,4980,Potomac River Road,,,Monterey,VA,24465,38.465093085000028,-79.52183836,yes,
,5032,Potomac River Road,,,Monterey,VA,24465,38.465560360000040,-79.52114464,yes,
,5091,Potomac River Road,,,Monterey,VA,24465,38.467085208000071,-79.5211697,yes,
,5177,Potomac River Road,,,Monterey,VA,24465,38.469694473000061,-79.52126768,yes,
,5195,Potomac River Road,,,Monterey,VA,24465,38.467775593000049,-79.51973993,yes,
,5221,Potomac River Road,,,Monterey,VA,24465,38.468068784000018,-79.51964024,yes,
,5325,Potomac River Road,,,Monterey,VA,24465,38.469084936000058,-79.5180392,yes,
,5366,Potomac River Road,,,Monterey,VA,24465,38.468821115000019,-79.51716394,yes,
,5420,Potomac River Road,,,Monterey,VA,24465,38.469027488000052,-79.51616191,yes,
,5480,Potomac River Road,,,Monterey,VA,24465,38.469217963000062,-79.5149692,yes,
,5533,Potomac River Road,,,Monterey,VA,24465,38.469934645000080,-79.51448553,yes,
,5768,Potomac River Road,,,Monterey,VA,24465,38.472710041000028,-79.51212515,yes,
,5875,Potomac River Road,,,Monterey,VA,24465,38.474369056000050,-79.51226378,yes,
,5897,Potomac River Road,,,Monterey,VA,24465,38.474655112000050,-79.5121626,yes,
,5980,Potomac River Road,,,Monterey,VA,24465,38.475812737000069,-79.51076715,yes,
,5998,Potomac River Road,,,Monterey,VA,24465,38.476282452000078,-79.51096416,yes,
,6095,Potomac River Road,,,Monterey,VA,24465,38.477289142000068,-79.51137153,yes,
,6162,Potomac River Road,,,Monterey,VA,24465,38.477993033000068,-79.50966839,yes,
,6359,Potomac River Road,,,Monterey,VA,24465,38.481088662000040,-79.50983067,yes,
,6492,Potomac River Road,,,Monterey,VA,24465,38.482751986000039,-79.50864765,yes,
,6547,Potomac River Road,,,Monterey,VA,24465,38.483613795000053,-79.50829483,yes,
,6745,Potomac River Road,,,Monterey,VA,24465,38.487018306000039,-79.50485047,yes,
,6835,Potomac River Road,,,Monterey,VA,24465,38.486169737000068,-79.50416454,yes,
,6971,Potomac River Road,,,Monterey,VA,24465,38.487982302000027,-79.50344271,yes,
,6986,Potomac River Road,,,Monterey,VA,24465,38.488088458000050,-79.50276161,yes,
,7026,Potomac River Road,,,Monterey,VA,24465,38.488673346000041,-79.50271288,yes,
,7468,Potomac River Road,,,Monterey,VA,24465,38.494192007000038,-79.49931584,yes,
,7510,Potomac River Road,,,Monterey,VA,24465,38.494846638000070,-79.49860597,yes,
,7561,Potomac River Road,,,Monterey,VA,24465,38.495642261000050,-79.49872424,yes,
,680,Quail Lane,,,Monterey,VA,24465,38.272879719000059,-79.68255776,yes,
,38,Ravens Run Road,,,Monterey,VA,24465,38.336609389000039,-79.63053124,yes,
,432,Ravens Run Road,,,Monterey,VA,24465,38.340451396000049,-79.62533664,yes,
,481,Ravens Run Road,,,Monterey,VA,24465,38.342806239000019,-79.6215994,yes,
,667,Ravens Run Road,,,Monterey,VA,24465,38.339614684000018,-79.62177168,yes,
,903,Ravens Run Road,,,Monterey,VA,24465,38.337723065000027,-79.61880756,yes,
,86,Rich Hills Road,,,Monterey,VA,24465,38.409754275000068,-79.56781372,yes,
,139,Rich Hills Road,,,Monterey,VA,24465,38.412060031000060,-79.56843149,yes,
,162,Rich Hills Road,,,Monterey,VA,24465,38.409616931000073,-79.56630946,yes,
,338,Rich Hills Road,,,Monterey,VA,24465,38.409623382000063,-79.56371188,yes,
,410,Rich Hills Road,,,Monterey,VA,24465,38.411248002000029,-79.56215481,yes,
,620,Rich Hills Road,,,Monterey,VA,24465,38.411237688000028,-79.55874211,yes,
,1675,Rich Hills Road,,,Monterey,VA,24465,38.421475617000048,-79.54714657,yes,
,32,Richardson Lane,,,Monterey,VA,24465,38.435168658000059,-79.55711813,yes,
,118,Richardson Lane,,,Monterey,VA,24465,38.436106467000059,-79.55818633,yes,
,343,Richardson Lane,,,Monterey,VA,24465,38.437215420000030,-79.55968513,yes,
,73,Ridge Lane,,,Monterey,VA,24465,38.413504326000059,-79.53323744,yes,
,186,Ridge Lane,,,Monterey,VA,24465,38.411955397000042,-79.53199154,yes,
,486,Ridge Lane,,,Monterey,VA,24465,38.409721001000030,-79.52766634,yes,
,171,Ridge Road,,,Monterey,VA,24465,38.322426415000052,-79.66463763,yes,
,778,Ridge Road,,,Monterey,VA,24465,38.326575936000040,-79.66371071,yes,
,319,Riverview Lane,,,Monterey,VA,24465,38.252763646000062,-79.68203463,yes,
,324,Riverview Lane,,,Monterey,VA,24465,38.252150029000063,-79.68008986,yes,
,609,Riverview Lane,,,Monterey,VA,24465,38.255192068000042,-79.68392283,yes,
,139,Rock Ledge Farm Road,,,Monterey,VA,24465,38.412370058000079,-79.64833664,yes,
,570,Rock Ledge Farm Road,,,Monterey,VA,24465,38.416314869000068,-79.65290643,yes,
,559,Ruckman Lane,,,Monterey,VA,24465,38.469918523000040,-79.60434502,yes,
,632,Ruckman Lane,,,Monterey,VA,24465,38.472827541000072,-79.60276476,yes,
,678,Ruckman Lane,,,Monterey,VA,24465,38.473100654000056,-79.60180948,yes,
,687,Ruckman Lane,,,Monterey,VA,24465,38.476153272000033,-79.60558923,yes,
,689,Ruckman Lane,,,Monterey,VA,24465,38.477776433000031,-79.60620776,yes,
,803,Sang Mount Road,,,Monterey,VA,24465,38.476915632000043,-79.52636139,yes,
,491,Scaffold Run Lane,,,Monterey,VA,24465,38.374526746000072,-79.70450084,yes,
,527,Scenic View Lane,,,Monterey,VA,24465,38.440356860000058,-79.63124855,yes,
,50,Seig Street,,,Monterey,VA,24465,38.410665427000019,-79.58560911,yes,
,94,Seig Street,,,Monterey,VA,24465,38.411251554000039,-79.58606527,yes,
,120,Seig Street,,,Monterey,VA,24465,38.411279713000049,-79.58664245,yes,
,162,Seig Street,,,Monterey,VA,24465,38.411604012000048,-79.58740234,yes,
