name,addr:housenumber,addr:street,addr:unit:label,addr:unit,addr:city,addr:state,addr:postcode,latitude,longitude,fixme
,2567,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.497554966000052,-79.54864847,
,2568,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.497836206000038,-79.54849336,
,2583,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.497665677000043,-79.54889434,
,2586,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.497929107000061,-79.54877016,
,2594,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.498286951000068,-79.54855746,
,2605,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.497781160000038,-79.54926741,
,2606,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.498114983000050,-79.54903879,
,2615,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.497931682000058,-79.54937801,
,2621,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.497960403000029,-79.54946646,
,2649,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.498077851000062,-79.54993968,
,2657,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.497799673000031,-79.55031881,
,2683,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.498237718000041,-79.55057903,
,2684,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.498623918000078,-79.55032602,
,2724,Blue Grass Valley Road,Suite,A,Blue Grass,VA,24413,38.499079180000081,-79.55102425,
,2724,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.499079180000081,-79.55102425,
,2741,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.498568994000038,-79.55154744,
,2760,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.500807820000027,-79.55161933,
,2770,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.499092095000030,-79.55191659,
,2773,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.498823864000030,-79.55206937,
,2821,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.498990806000052,-79.55289803,
,2862,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.499401845000079,-79.55362304,
,2902,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.499432941000059,-79.55479905,
,2926,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.500775006000019,-79.55876299,
,2995,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.498292166000049,-79.5556753,
,3042,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.498519095000063,-79.55675512,
,3058,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.498375624000062,-79.5570432,
,3080,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.498160486000067,-79.55731436,
,3132,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.498091123000052,-79.55829024,
,3222,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.497638458000040,-79.5598699,
,3246,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.497420570000031,-79.56032392,
,3344,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.496796473000067,-79.5623487,
,3350,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.496276255000048,-79.56170077,
,3551,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.494157434000037,-79.56205894,
,3557,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.492953219000071,-79.56279486,
,3619,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.492902577000052,-79.56401033,
,3622,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.492901065000069,-79.56430375,
,3662,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.492333411000061,-79.56453778,
,3678,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.492140250000027,-79.56457085,
,3683,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.491990491000017,-79.56424857,
,3698,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.491808507000030,-79.56462699,
,3703,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.491786266000069,-79.56440905,
,3716,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.491575945000079,-79.56472089,
,3721,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.491480416000059,-79.56451001,
,3741,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.491185731000030,-79.56461031,
,3762,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.490733818000081,-79.56508991,
,3766,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.490540025000030,-79.56805365,
,3795,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.490400717000050,-79.56490901,
,3819,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.488862516000040,-79.56340614,
,3837,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.489872618000049,-79.56532225,
,3991,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.489080976000018,-79.56673187,
,4204,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.487635046000030,-79.57141428,
,4277,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.486271745000060,-79.57124976,
,4325,Blue Grass Valley Road,,,Blue Grass,VA,24413,38.485112562000040,-79.57281192,
,188,Ci's Lane,,,Blue Grass,VA,24413,38.454465052000039,-79.58699743,
,667,Elk Run Road,,,Blue Grass,VA,24413,38.500544292000029,-79.525553,
,718,Elk Run Road,,,Blue Grass,VA,24413,38.497061471000052,-79.5261534,
,1379,Elk Run Road,,,Blue Grass,VA,24413,38.495552837000048,-79.52012414,
,824,Folks Drive,,,Blue Grass,VA,24413,38.484510033000049,-79.56276796,
,652,Forest Road 106,,,Blue Grass,VA,24413,38.520098721000068,-79.66109926,
,1657,Forest Road 106,,,Blue Grass,VA,24413,38.528569875000073,-79.67188624,
,1716,Forest Road 106,,,Blue Grass,VA,24413,38.528287121000062,-79.66807523,
,48,Forest Road 457,,,Blue Grass,VA,24413,38.514703477000069,-79.61596185,
,929,Forest Road 457,,,Blue Grass,VA,24413,38.523420649000059,-79.61623048,
,930,Forest Road 457,,,Blue Grass,VA,24413,38.532169774000060,-79.61107898,
,932,Forest Road 457,,,Blue Grass,VA,24413,38.533946881000070,-79.61223506,
,1858,Fossil Run Road,,,Blue Grass,VA,24413,38.529883816000051,-79.55628366,
,95,Ginseng Mountain Lane,,,Blue Grass,VA,24413,38.481174422000038,-79.51140491,
,241,Ginseng Mountain Lane,,,Blue Grass,VA,24413,38.481996559000038,-79.51364844,
,445,Ginseng Mountain Lane,,,Blue Grass,VA,24413,38.482615459000037,-79.51619716,
,204,Hardscrabble Road,,,Blue Grass,VA,24413,38.513656825000048,-79.55112112,
,259,Hardscrabble Road,,,Blue Grass,VA,24413,38.513367971000029,-79.55227138,
,276,Hardscrabble Road,,,Blue Grass,VA,24413,38.514496356000052,-79.5529386,
,422,Hardscrabble Road,,,Blue Grass,VA,24413,38.514805586000080,-79.5554314,
,748,Hardscrabble Road,,,Blue Grass,VA,24413,38.515156050000030,-79.55835601,
,765,Hardscrabble Road,,,Blue Grass,VA,24413,38.512180535000020,-79.56254525,
,770,Hardscrabble Road,,,Blue Grass,VA,24413,38.517751255000057,-79.56004945,
,983,Hardscrabble Road,,,Blue Grass,VA,24413,38.514299575000052,-79.56449967,
,999,Hardscrabble Road,,,Blue Grass,VA,24413,38.512172933000038,-79.56387567,
,1051,Hardscrabble Road,,,Blue Grass,VA,24413,38.514266504000027,-79.56590966,
,1114,Hardscrabble Road,,,Blue Grass,VA,24413,38.516921786000069,-79.56638111,
,1467,Hardscrabble Road,,,Blue Grass,VA,24413,38.519543516000049,-79.56913359,
,1973,Hardscrabble Road,,,Blue Grass,VA,24413,38.526732620000068,-79.56993309,
,2541,Hardscrabble Road,,,Blue Grass,VA,24413,38.534040257000072,-79.56793975,
,3465,Hardscrabble Road,,,Blue Grass,VA,24413,38.547503273000068,-79.56275512,
,571,Hedrick Lane,,,Blue Grass,VA,24413,38.501436917000028,-79.58417334,
,576,Hedrick Lane,,,Blue Grass,VA,24413,38.501602530000071,-79.58456787,
,21,Hevener Lane,,,Blue Grass,VA,24413,38.508087873000079,-79.57794719,
,74,Hevener Lane,,,Blue Grass,VA,24413,38.508622950000067,-79.57693259,
,586,Hevener Lane,,,Blue Grass,VA,24413,38.515475614000017,-79.57403129,
,611,Hevener Lane,,,Blue Grass,VA,24413,38.516243886000041,-79.57495194,
,931,Hevener Lane,,,Blue Grass,VA,24413,38.521486955000050,-79.57477411,
,671,Hi Country Farm Lane,,,Blue Grass,VA,24413,38.480727912000070,-79.56455315,
,328,High Knob Road,,,Blue Grass,VA,24413,38.525660233000053,-79.54289974,
,717,High Knob Road,,,Blue Grass,VA,24413,38.529777368000047,-79.54722935,
,39,Laurel Fork Road,,,Blue Grass,VA,24413,38.497053847000068,-79.56114035,
,401,Laurel Fork Road,,,Blue Grass,VA,24413,38.499236974000041,-79.56742064,
,484,Laurel Fork Road,,,Blue Grass,VA,24413,38.500434781000017,-79.56802378,
,717,Laurel Fork Road,,,Blue Grass,VA,24413,38.502253603000042,-79.57156023,
,942,Laurel Fork Road,,,Blue Grass,VA,24413,38.506460454000027,-79.5723713,
,946,Laurel Fork Road,,,Blue Grass,VA,24413,38.505937966000033,-79.57251156,
,1602,Laurel Fork Road,,,Blue Grass,VA,24413,38.510823871000071,-79.58386231,
,1604,Laurel Fork Road,,,Blue Grass,VA,24413,38.509198663000063,-79.58431264,
,2314,Laurel Fork Road,,,Blue Grass,VA,24413,38.505475933000071,-79.59212088,
,2819,Laurel Fork Road,,,Blue Grass,VA,24413,38.505366699000028,-79.59416408,
,2957,Laurel Fork Road,,,Blue Grass,VA,24413,38.504223186000040,-79.59552294,
,3398,Laurel Fork Road,,,Blue Grass,VA,24413,38.506460987000018,-79.59690146,
,5137,Laurel Fork Road,,,Blue Grass,VA,24413,38.489742531000040,-79.61721926,
,7366,Laurel Fork Road,,,Blue Grass,VA,24413,38.517280180000050,-79.61612555,
,7368,Laurel Fork Road,,,Blue Grass,VA,24413,38.515740130000040,-79.61593,
,7382,Laurel Fork Road,,,Blue Grass,VA,24413,38.515383674000070,-79.61734423,
,7430,Laurel Fork Road,,,Blue Grass,VA,24413,38.515368968000068,-79.61872863,
,7799,Laurel Fork Road,,,Blue Grass,VA,24413,38.511429581000073,-79.62463682,
,7909,Laurel Fork Road,,,Blue Grass,VA,24413,38.514199044000058,-79.62573012,
,8216,Laurel Fork Road,,,Blue Grass,VA,24413,38.516176583000060,-79.63133537,
,9531,Laurel Fork Road,,,Blue Grass,VA,24413,38.518622823000037,-79.64319735,
,9880,Laurel Fork Road,,,Blue Grass,VA,24413,38.521454563000070,-79.64780143,
,9888,Laurel Fork Road,,,Blue Grass,VA,24413,38.514642727000080,-79.64838506,
,11589,Laurel Fork Road,,,Blue Grass,VA,24413,38.507350600000052,-79.67770663,
,2085,Maple Sugar Road,,,Blue Grass,VA,24413,38.448385279000028,-79.59812197,
,2182,Maple Sugar Road,,,Blue Grass,VA,24413,38.447290328000058,-79.59666747,
,2290,Maple Sugar Road,,,Blue Grass,VA,24413,38.449751981000070,-79.59544706,
,2437,Maple Sugar Road,,,Blue Grass,VA,24413,38.454851907000027,-79.5967022,
,2476,Maple Sugar Road,,,Blue Grass,VA,24413,38.452170797000058,-79.5938245,
,2716,Maple Sugar Road,,,Blue Grass,VA,24413,38.454572414000040,-79.59052424,
,2732,Maple Sugar Road,,,Blue Grass,VA,24413,38.454738641000063,-79.59031608,
,2833,Maple Sugar Road,,,Blue Grass,VA,24413,38.456615767000073,-79.59087589,
,2970,Maple Sugar Road,,,Blue Grass,VA,24413,38.457914160000030,-79.58874428,
,3077,Maple Sugar Road,,,Blue Grass,VA,24413,38.460521306000032,-79.58888384,
,3174,Maple Sugar Road,,,Blue Grass,VA,24413,38.458815073000039,-79.58391612,
,3315,Maple Sugar Road,,,Blue Grass,VA,24413,38.462096214000042,-79.58519649,
,3465,Maple Sugar Road,,,Blue Grass,VA,24413,38.463797872000043,-79.58368417,
,3468,Maple Sugar Road,,,Blue Grass,VA,24413,38.463562618000019,-79.58317107,
,3672,Maple Sugar Road,,,Blue Grass,VA,24413,38.466512777000048,-79.58202175,
,3915,Maple Sugar Road,,,Blue Grass,VA,24413,38.469553993000027,-79.58013957,
,4025,Maple Sugar Road,,,Blue Grass,VA,24413,38.471053678000033,-79.5792366,
,4178,Maple Sugar Road,,,Blue Grass,VA,24413,38.471245821000018,-79.5751838,
,4181,Maple Sugar Road,,,Blue Grass,VA,24413,38.474031852000053,-79.5797514,
,4276,Maple Sugar Road,,,Blue Grass,VA,24413,38.474246021000049,-79.57704011,
,4562,Maple Sugar Road,,,Blue Grass,VA,24413,38.480844628000050,-79.57161592,
,4575,Maple Sugar Road,,,Blue Grass,VA,24413,38.478607404000059,-79.57690692,
,4734,Maple Sugar Road,,,Blue Grass,VA,24413,38.481066367000039,-79.57485375,
,4763,Maple Sugar Road,,,Blue Grass,VA,24413,38.482020847000058,-79.57774597,
,4836,Maple Sugar Road,,,Blue Grass,VA,24413,38.482148704000053,-79.57571145,
,4889,Maple Sugar Road,,,Blue Grass,VA,24413,38.482976774000058,-79.57577059,
,4910,Maple Sugar Road,,,Blue Grass,VA,24413,38.483297832000062,-79.57494092,
,4933,Maple Sugar Road,,,Blue Grass,VA,24413,38.483602242000067,-79.57550738,
,4966,Maple Sugar Road,,,Blue Grass,VA,24413,38.484172691000019,-79.57509141,
,17,Maple Syrup Lane,,,Blue Grass,VA,24413,38.461865296000042,-79.58439104,
,31,Maple Syrup Lane,,,Blue Grass,VA,24413,38.461710379000060,-79.58411494,
,66,Maple Syrup Lane,,,Blue Grass,VA,24413,38.461155233000049,-79.58399956,
,116,Maple Syrup Lane,,,Blue Grass,VA,24413,38.460499174000063,-79.58302371,
,12,Mullenax Lane,,,Blue Grass,VA,24413,38.502556374000051,-79.54841264,
,553,Mullenax Lane,,,Blue Grass,VA,24413,38.506922352000061,-79.54343687,
,34,Newman Lane,,,Blue Grass,VA,24413,38.535355374000062,-79.66698094,
,301,Newman Lane,,,Blue Grass,VA,24413,38.535446776000072,-79.66305143,
,449,Newman Lane,,,Blue Grass,VA,24413,38.534569061000070,-79.66063946,
,92,Norval-Emma High Place,,,Blue Grass,VA,24413,38.524114337000071,-79.63782642,
,148,Norval-Emma High Place,,,Blue Grass,VA,24413,38.526661709000052,-79.63970551,
,339,Norval-Emma High Place,,,Blue Grass,VA,24413,38.523562833000028,-79.64193963,
,118,Redtail Ridge Lane,,,Blue Grass,VA,24413,38.530832258000032,-79.56993163,
,564,Redtail Ridge Lane,,,Blue Grass,VA,24413,38.533399317000033,-79.57448166,
,210,Snyder Lane,,,Blue Grass,VA,24413,38.476433730000053,-79.5811115,
,371,Snyder Lane,,,Blue Grass,VA,24413,38.475975080000069,-79.58399973,
,526,Snyder Lane,,,Blue Grass,VA,24413,38.478837351000038,-79.58583533,
