name,addr:housenumber,addr:street,addr:unit:label,addr:unit,addr:city,addr:state,addr:postcode,latitude,longitude,fixme,note
,923,Sounding Knob Road,,,Monterey,VA,24465,38.401047050000038,-79.55821925,yes,
,1448,Sounding Knob Road,,,Monterey,VA,24465,38.393988673000017,-79.56548087,yes,
,1864,Sounding Knob Road,,,Monterey,VA,24465,38.388586849000028,-79.56850631,yes,
,1931,Sounding Knob Road,,,Monterey,VA,24465,38.384965301000079,-79.56865862,yes,
,2287,Sounding Knob Road,,,Monterey,VA,24465,38.382766538000048,-79.57015093,yes,
,2475,Sounding Knob Road,,,Monterey,VA,24465,38.380306018000049,-79.57119153,yes,
,2677,Sounding Knob Road,,,Monterey,VA,24465,38.376657576000071,-79.5722227,yes,
,2827,Sounding Knob Road,,,Monterey,VA,24465,38.375918571000049,-79.57292423,yes,
,3707,Sounding Knob Road,,,Monterey,VA,24465,38.363612070000038,-79.57329595,yes,
DWR Wvpt Highland Wma Sounding Knob Tower,4285,Sounding Knob Road,,,Monterey,VA,24465,38.356550031000040,-79.57654335,yes,
,30,Spruce Street,,,Monterey,VA,24465,38.412735585000057,-79.58290903,yes,
,40,Spruce Street,,,Monterey,VA,24465,38.412606606000047,-79.58297506,yes,
,49,Spruce Street,,,Monterey,VA,24465,38.412353372000041,-79.58273001,yes,
,50,Spruce Street,,,Monterey,VA,24465,38.412465051000019,-79.58318006,yes,
,59,Spruce Street,,,Monterey,VA,24465,38.412295236000027,-79.58283631,yes,
,68,Spruce Street,,,Monterey,VA,24465,38.412217618000049,-79.58325915,yes,
,79,Spruce Street,,,Monterey,VA,24465,38.411966045000042,-79.58289876,yes,
,104,Spruce Street,,,Monterey,VA,24465,38.411771873000070,-79.58351259,yes,
,111,Spruce Street,,,Monterey,VA,24465,38.411554206000062,-79.58313167,yes,
,122,Spruce Street,,,Monterey,VA,24465,38.411592575000043,-79.58385786,yes,
,127,Spruce Street,,,Monterey,VA,24465,38.411320977000059,-79.58335824,yes,
,131,Spruce Street,Apartment,A,Monterey,VA,24465,38.411199137000040,-79.58330035,yes,Check node placement for duplicate
,131,Spruce Street,,,Monterey,VA,24465,38.411199137000040,-79.58330035,yes,
,140,Spruce Street,,,Monterey,VA,24465,38.411394150000028,-79.58388708,yes,
,143,Spruce Street,,,Monterey,VA,24465,38.411088292000038,-79.58338489,yes,
,147,Spruce Street,,,Monterey,VA,24465,38.411076225000038,-79.58356612,yes,
,152,Spruce Street,,,Monterey,VA,24465,38.411223534000037,-79.58401463,yes,
,166,Spruce Street,,,Monterey,VA,24465,38.411009679000067,-79.58413566,yes,
,170,Spruce Street,,,Monterey,VA,24465,38.411731511000028,-79.58561961,yes,
,178,Spruce Street,,,Monterey,VA,24465,38.410936711000033,-79.58425306,yes,
,181,Spruce Street,,,Monterey,VA,24465,38.410653906000050,-79.58402504,yes,
,186,Spruce Street,,,Monterey,VA,24465,38.411017013000048,-79.58454961,yes,
,195,Spruce Street,,,Monterey,VA,24465,38.410515465000060,-79.5842336,yes,
,202,Spruce Street,,,Monterey,VA,24465,38.410707966000068,-79.58457901,yes,
,214,Spruce Street,,,Monterey,VA,24465,38.410547643000029,-79.58473157,yes,
,219,Spruce Street,,,Monterey,VA,24465,38.410250937000058,-79.58444111,yes,
,234,Spruce Street,,,Monterey,VA,24465,38.410338180000053,-79.58495472,yes,
,247,Spruce Street,,,Monterey,VA,24465,38.409912281000061,-79.58470833,yes,
,260,Spruce Street,,,Monterey,VA,24465,38.410142135000058,-79.5853732,yes,
,263,Spruce Street,,,Monterey,VA,24465,38.409779157000060,-79.58502216,yes,
,285,Spruce Street,,,Monterey,VA,24465,38.409563459000019,-79.58530044,yes,
,358,Spruce Street,,,Monterey,VA,24465,38.409060570000058,-79.58653814,yes,
,386,Spruce Street,,,Monterey,VA,24465,38.408816469000037,-79.58687965,yes,
,476,Spruce Street,,,Monterey,VA,24465,38.407671586000049,-79.58782444,yes,
,494,Spruce Street,,,Monterey,VA,24465,38.407557331000078,-79.5880689,yes,
,520,Spruce Street,,,Monterey,VA,24465,38.407106560000038,-79.58831991,yes,
,534,Spruce Street,,,Monterey,VA,24465,38.407053185000052,-79.5885227,yes,
,556,Spruce Street,,,Monterey,VA,24465,38.406757822000031,-79.58875543,yes,
,572,Spruce Street,,,Monterey,VA,24465,38.406671467000081,-79.5891016,yes,
,604,Spruce Street,,,Monterey,VA,24465,38.406274266000018,-79.58935383,yes,
,714,Spruce Street,,,Monterey,VA,24465,38.404906419000042,-79.59056398,yes,
,736,Spruce Street,,,Monterey,VA,24465,38.404616372000078,-79.59072242,yes,
,752,Spruce Street,,,Monterey,VA,24465,38.404770333000037,-79.59141424,yes,
,880,Spruce Street,,,Monterey,VA,24465,38.402958355000059,-79.592394,yes,
,932,Spruce Street,,,Monterey,VA,24465,38.402120091000029,-79.59266958,yes,
,936,Spruce Street,,,Monterey,VA,24465,38.399794087000032,-79.59353192,yes,
,1238,Spruce Street,,,Monterey,VA,24465,38.398991277000050,-79.5938038,yes,
,1308,Spruce Street,,,Monterey,VA,24465,38.395575750000027,-79.59791558,yes,
,1310,Spruce Street,,,Monterey,VA,24465,38.395174271000030,-79.59611459,yes,
,158,Strait Creek Road,,,Monterey,VA,24465,38.401848963000070,-79.54718368,yes,
,161,Strait Creek Road,,,Monterey,VA,24465,38.402521936000028,-79.54744671,yes,
,291,Strait Creek Road,,,Monterey,VA,24465,38.403547182000068,-79.54627337,yes,
,307,Strait Creek Road,,,Monterey,VA,24465,38.403828060000080,-79.54615297,yes,
,315,Strait Creek Road,,,Monterey,VA,24465,38.403946311000020,-79.54608245,yes,
,471,Strait Creek Road,,,Monterey,VA,24465,38.407097138000040,-79.54482982,yes,
,555,Strait Creek Road,,,Monterey,VA,24465,38.406009734000058,-79.54158094,yes,
,756,Strait Creek Road,,,Monterey,VA,24465,38.405356387000040,-79.53833683,yes,
,786,Strait Creek Road,,,Monterey,VA,24465,38.406106353000041,-79.53799312,yes,
,839,Strait Creek Road,,,Monterey,VA,24465,38.407426940000050,-79.53949545,yes,
,850,Strait Creek Road,,,Monterey,VA,24465,38.404961002000050,-79.53543594,yes,
,854,Strait Creek Road,,,Monterey,VA,24465,38.407548075000079,-79.53133723,yes,
,892,Strait Creek Road,,,Monterey,VA,24465,38.407508486000040,-79.53679928,yes,
,921,Strait Creek Road,,,Monterey,VA,24465,38.408149293000058,-79.53840498,yes,
,926,Strait Creek Road,,,Monterey,VA,24465,38.408141312000048,-79.5365604,yes,
,986,Strait Creek Road,,,Monterey,VA,24465,38.408338760000049,-79.53648826,yes,
,990,Strait Creek Road,,,Monterey,VA,24465,38.408786948000049,-79.53682097,yes,
,999,Strait Creek Road,,,Monterey,VA,24465,38.409068529000081,-79.5376401,yes,
,1215,Strait Creek Road,,,Monterey,VA,24465,38.412164805000032,-79.53822711,yes,
,1371,Strait Creek Road,,,Monterey,VA,24465,38.414369514000043,-79.53762081,yes,
,1429,Strait Creek Road,,,Monterey,VA,24465,38.415155898000080,-79.53775081,yes,
,1510,Strait Creek Road,,,Monterey,VA,24465,38.416865482000048,-79.53536912,yes,
,1601,Strait Creek Road,,,Monterey,VA,24465,38.417198869000060,-79.53977149,yes,
,1824,Strait Creek Road,,,Monterey,VA,24465,38.420326100000068,-79.54051545,yes,
,2157,Strait Creek Road,,,Monterey,VA,24465,38.427205743000059,-79.54346427,yes,
,2408,Strait Creek Road,,,Monterey,VA,24465,38.428188501000079,-79.54025574,yes,
,3233,Strait Creek Road,,,Monterey,VA,24465,38.436921644000051,-79.53097391,yes,
,3320,Strait Creek Road,,,Monterey,VA,24465,38.438148952000063,-79.53031705,yes,
,3686,Strait Creek Road,,,Monterey,VA,24465,38.443306391000078,-79.52922987,yes,
,3774,Strait Creek Road,,,Monterey,VA,24465,38.443782782000028,-79.52870778,yes,
,3798,Strait Creek Road,,,Monterey,VA,24465,38.444951155000069,-79.52916587,yes,
,3866,Strait Creek Road,,,Monterey,VA,24465,38.446635647000051,-79.52953174,yes,
,3956,Strait Creek Road,,,Monterey,VA,24465,38.446995916000049,-79.53000383,yes,
,4001,Strait Creek Road,,,Monterey,VA,24465,38.448137231000032,-79.53338355,yes,
,75,Sugar Hollow Lane,,,Monterey,VA,24465,38.404318570000036,-79.53939636,yes,
,77,Sugar Hollow Lane,,,Monterey,VA,24465,38.404231108000033,-79.5391076,yes,
,127,Sugar Hollow Lane,,,Monterey,VA,24465,38.403588955000032,-79.540646,yes,
,406,Sugar Hollow Lane,,,Monterey,VA,24465,38.400729501000058,-79.5434674,yes,
,981,Sugar Hollow Lane,,,Monterey,VA,24465,38.397314552000068,-79.53625724,yes,
,990,Sugar Hollow Lane,,,Monterey,VA,24465,38.393757664000070,-79.53857603,yes,
,43,Summit Drive,,,Monterey,VA,24465,38.504566368000042,-79.51673045,yes,
,317,Summit Drive,,,Monterey,VA,24465,38.507604892000067,-79.51550494,yes,
,739,Summit Drive,,,Monterey,VA,24465,38.513098790000072,-79.51365648,yes,
,821,Summit Drive,,,Monterey,VA,24465,38.514078317000042,-79.5126728,yes,
,23,Sunrise Lane,,,Monterey,VA,24465,38.423939126000050,-79.56860794,yes,
,131,Sunrise Lane,,,Monterey,VA,24465,38.425289847000037,-79.56991613,yes,
,180,Sunrise Lane,,,Monterey,VA,24465,38.425658551000019,-79.56890163,yes,
,129,Sunset Drive,,,Monterey,VA,24465,38.424669194000039,-79.56633134,yes,
,264,Sunset Drive,,,Monterey,VA,24465,38.422965481000062,-79.56425928,yes,
,296,Sunset Drive,,,Monterey,VA,24465,38.423574559000031,-79.56278529,yes,
,592,Sweetbee Lane,,,Monterey,VA,24465,38.436749595000038,-79.61979956,yes,
,61,The Pines Road,,,Monterey,VA,24465,38.431747566000070,-79.56001185,yes,
,85,The Pines Road,,,Monterey,VA,24465,38.432172570000027,-79.55990776,yes,
,329,The Pines Road,,,Monterey,VA,24465,38.434852735000050,-79.55871183,yes,
,479,The Pines Road,,,Monterey,VA,24465,38.435897042000079,-79.55502299,yes,
,691,The Pines Road,,,Monterey,VA,24465,38.438615629000019,-79.55423219,yes,
,787,The Pines Road,,,Monterey,VA,24465,38.440049484000042,-79.55268931,yes,
,1164,The Pines Road,,,Monterey,VA,24465,38.440236000000020,-79.54794885,yes,
,1211,The Pines Road,,,Monterey,VA,24465,38.441101506000052,-79.54788296,yes,
,1256,The Pines Road,,,Monterey,VA,24465,38.440899135000052,-79.54682131,yes,
,1275,The Pines Road,,,Monterey,VA,24465,38.441954602000060,-79.54694961,yes,
,1354,The Pines Road,,,Monterey,VA,24465,38.441252150000018,-79.54590141,yes,
,1360,The Pines Road,,,Monterey,VA,24465,38.441273786000068,-79.54521894,yes,
,1511,The Pines Road,,,Monterey,VA,24465,38.442611886000059,-79.54513517,yes,
,1521,The Pines Road,,,Monterey,VA,24465,38.441608680000058,-79.54320668,yes,
,1525,The Pines Road,,,Monterey,VA,24465,38.442097154000059,-79.54350426,yes,
,1668,The Pines Road,,,Monterey,VA,24465,38.441952110000038,-79.54113292,yes,
,1791,The Pines Road,,,Monterey,VA,24465,38.442745148000029,-79.53873849,yes,
,1793,The Pines Road,,,Monterey,VA,24465,38.444836710000061,-79.53633848,yes,
,225,Thorny Bottom Lane,,,Monterey,VA,24465,38.451946965000040,-79.52842904,yes,
,232,Thorny Bottom Lane,,,Monterey,VA,24465,38.451591837000080,-79.52905575,yes,
,271,Thorny Bottom Lane,,,Monterey,VA,24465,38.450738138000069,-79.52004037,yes,
,273,Thorny Bottom Lane,,,Monterey,VA,24465,38.445999013000062,-79.52013144,yes,
,275,Thorny Bottom Lane,,,Monterey,VA,24465,38.451559629000030,-79.51545302,yes,
,532,Timber Drive,,,Monterey,VA,24465,38.398481495000048,-79.63156597,yes,
,82,Turner Lane,,,Monterey,VA,24465,38.299874680000073,-79.66165393,yes,
,86,Turner Lane,,,Monterey,VA,24465,38.299343857000054,-79.66240289,yes,
,209,Turner Lane,,,Monterey,VA,24465,38.298215596000027,-79.66457904,yes,
,277,Turner Lane,,,Monterey,VA,24465,38.299603214000058,-79.67582157,yes,
,383,Turner Lane,,,Monterey,VA,24465,38.299776770000051,-79.66888797,yes,
,870,Turner Lane,,,Monterey,VA,24465,38.305533253000078,-79.67265007,yes,
,72,Upper Back Creek Road,,,Monterey,VA,24465,38.448645551000020,-79.6542475,yes,
,176,Upper Back Creek Road,,,Monterey,VA,24465,38.450462101000028,-79.66159685,yes,
,264,Upper Back Creek Road,,,Monterey,VA,24465,38.447225556000028,-79.65590333,yes,
,406,Upper Back Creek Road,,,Monterey,VA,24465,38.445450868000080,-79.65830426,yes,
,535,Upper Back Creek Road,,,Monterey,VA,24465,38.443608181000059,-79.65746644,yes,
,549,Upper Back Creek Road,,,Monterey,VA,24465,38.441764371000033,-79.65744551,yes,
,1019,Upper Back Creek Road,,,Monterey,VA,24465,38.438343468000028,-79.66135967,yes,
,1378,Upper Back Creek Road,,,Monterey,VA,24465,38.434366314000037,-79.66385287,yes,
,1415,Upper Back Creek Road,,,Monterey,VA,24465,38.433451809000069,-79.66293405,yes,
,1490,Upper Back Creek Road,,,Monterey,VA,24465,38.434123523000039,-79.66461817,yes,
,1568,Upper Back Creek Road,,,Monterey,VA,24465,38.431922986000068,-79.66594874,yes,
,2325,Upper Back Creek Road,,,Monterey,VA,24465,38.424143684000050,-79.66510911,yes,
,3328,Upper Back Creek Road,,,Monterey,VA,24465,38.413317270000050,-79.67247993,yes,
,4112,Upper Back Creek Road,,,Monterey,VA,24465,38.405169351000040,-79.67676649,yes,
,5400,Upper Back Creek Road,,,Monterey,VA,24465,38.386630226000079,-79.68629223,yes,
,5403,Upper Back Creek Road,,,Monterey,VA,24465,38.386415105000019,-79.68579493,yes,
,6296,Upper Back Creek Road,,,Monterey,VA,24465,38.376355954000068,-79.69585545,yes,
,6487,Upper Back Creek Road,,,Monterey,VA,24465,38.373062159000028,-79.69567944,yes,
,6602,Upper Back Creek Road,,,Monterey,VA,24465,38.372000160000020,-79.69751792,yes,
,6617,Upper Back Creek Road,,,Monterey,VA,24465,38.371390648000038,-79.69653709,yes,
,6680,Upper Back Creek Road,,,Monterey,VA,24465,38.371014003000028,-79.69818235,yes,
,6840,Upper Back Creek Road,,,Monterey,VA,24465,38.368798202000050,-79.69800979,yes,
,7301,Upper Back Creek Road,,,Monterey,VA,24465,38.362873690000072,-79.70143613,yes,
,7364,Upper Back Creek Road,,,Monterey,VA,24465,38.362883293000039,-79.70399779,yes,
,7518,Upper Back Creek Road,,,Monterey,VA,24465,38.360793723000029,-79.70434526,yes,
,7580,Upper Back Creek Road,,,Monterey,VA,24465,38.360069485000047,-79.70501619,yes,
,7695,Upper Back Creek Road,,,Monterey,VA,24465,38.358330375000030,-79.70545588,yes,
,7706,Upper Back Creek Road,,,Monterey,VA,24465,38.358301018000070,-79.70613889,yes,
,7707,Upper Back Creek Road,,,Monterey,VA,24465,38.357798331000019,-79.70547918,yes,
,7781,Upper Back Creek Road,,,Monterey,VA,24465,38.356536851000037,-79.70521737,yes,
,7804,Upper Back Creek Road,,,Monterey,VA,24465,38.358094344000051,-79.7075731,yes,
,7876,Upper Back Creek Road,,,Monterey,VA,24465,38.357213048000062,-79.70746029,yes,
,7904,Upper Back Creek Road,,,Monterey,VA,24465,38.355691073000060,-79.70759039,yes,
,8028,Upper Back Creek Road,,,Monterey,VA,24465,38.354100294000027,-79.70858215,yes,
,8056,Upper Back Creek Road,,,Monterey,VA,24465,38.353787346000040,-79.70884802,yes,
,8250,Upper Back Creek Road,,,Monterey,VA,24465,38.351397600000041,-79.71077332,yes,
,8272,Upper Back Creek Road,,,Monterey,VA,24465,38.350602001000020,-79.71129114,yes,
,8309,Upper Back Creek Road,,,Monterey,VA,24465,38.350381889000062,-79.71074915,yes,
,8453,Upper Back Creek Road,,,Monterey,VA,24465,38.348687424000040,-79.71174297,yes,
,8542,Upper Back Creek Road,,,Monterey,VA,24465,38.347694135000040,-79.71340515,yes,
,8551,Upper Back Creek Road,,,Monterey,VA,24465,38.346965104000049,-79.71250535,yes,
,8612,Upper Back Creek Road,,,Monterey,VA,24465,38.346787510000070,-79.71407253,yes,
,8640,Upper Back Creek Road,,,Monterey,VA,24465,38.346225924000059,-79.71443025,yes,
,8736,Upper Back Creek Road,,,Monterey,VA,24465,38.346271223000031,-79.71682464,yes,
,8765,Upper Back Creek Road,,,Monterey,VA,24465,38.344245689000040,-79.71422321,yes,
,8813,Upper Back Creek Road,,,Monterey,VA,24465,38.343240790000038,-79.71473431,yes,
,8922,Upper Back Creek Road,,,Monterey,VA,24465,38.342739174000030,-79.71655422,yes,
,8929,Upper Back Creek Road,,,Monterey,VA,24465,38.342299635000067,-79.71582425,yes,
,9066,Upper Back Creek Road,,,Monterey,VA,24465,38.340928931000057,-79.71679149,yes,
,9155,Upper Back Creek Road,,,Monterey,VA,24465,38.339252147000018,-79.71686362,yes,
,9218,Upper Back Creek Road,,,Monterey,VA,24465,38.339092862000030,-79.71838334,yes,
,9246,Upper Back Creek Road,,,Monterey,VA,24465,38.339562770000043,-79.71959591,yes,
,9581,Upper Back Creek Road,,,Monterey,VA,24465,38.335032197000032,-79.72152194,yes,
,9610,Upper Back Creek Road,,,Monterey,VA,24465,38.335763650000040,-79.72398666,yes,
,9612,Upper Back Creek Road,,,Monterey,VA,24465,38.335575818000052,-79.72404418,yes,
,10475,Upper Back Creek Road,,,Monterey,VA,24465,38.323801201000038,-79.72615336,yes,
,10503,Upper Back Creek Road,,,Monterey,VA,24465,38.322408546000069,-79.72723275,yes,
,10771,Upper Back Creek Road,,,Monterey,VA,24465,38.320896565000048,-79.72670921,yes,
,11166,Upper Back Creek Road,,,Monterey,VA,24465,38.313550945000031,-79.72950283,yes,
,11473,Upper Back Creek Road,,,Monterey,VA,24465,38.309113126000049,-79.73065303,yes,
,56,Valley Center Road,,,Monterey,VA,24465,38.303088097000050,-79.72461151,yes,
,60,Valley Center Road,,,Monterey,VA,24465,38.303088097000050,-79.72461151,yes,
,1012,Valley Center Road,,,Monterey,VA,24465,38.289974086000029,-79.72799252,yes,
,1404,Valley Center Road,,,Monterey,VA,24465,38.285685690000030,-79.7298794,yes,
,1451,Valley Center Road,,,Monterey,VA,24465,38.284862622000048,-79.72294799,yes,
,1577,Valley Center Road,,,Monterey,VA,24465,38.281854544000048,-79.72672238,yes,
,1764,Valley Center Road,,,Monterey,VA,24465,38.280842551000028,-79.7305678,yes,
,1847,Valley Center Road,,,Monterey,VA,24465,38.279118361000030,-79.72993734,yes,
,1923,Valley Center Road,,,Monterey,VA,24465,38.278218056000071,-79.73042225,yes,
,2028,Valley Center Road,,,Monterey,VA,24465,38.277280923000028,-79.73309728,yes,
,2275,Valley Center Road,,,Monterey,VA,24465,38.271707398000039,-79.73313607,yes,
,2468,Valley Center Road,,,Monterey,VA,24465,38.271464928000050,-79.73620545,yes,
,2585,Valley Center Road,,,Monterey,VA,24465,38.269727284000048,-79.73629784,yes,
,2610,Valley Center Road,,,Monterey,VA,24465,38.270265824000028,-79.73789955,yes,
,2676,Valley Center Road,,,Monterey,VA,24465,38.268979699000049,-79.73763867,yes,
,2822,Valley Center Road,,,Monterey,VA,24465,38.267397502000051,-79.73893972,yes,
,3064,Valley Center Road,,,Monterey,VA,24465,38.266323295000063,-79.74282223,yes,
,3162,Valley Center Road,,,Monterey,VA,24465,38.265088360000050,-79.74397722,yes,
,3449,Valley Center Road,,,Monterey,VA,24465,38.262041988000078,-79.74790657,yes,
,3755,Valley Center Road,,,Monterey,VA,24465,38.262834069000057,-79.75234476,yes,
,39,Varner Place,,,Monterey,VA,24465,38.430150495000078,-79.56000831,yes,
,641,Varner Place,,,Monterey,VA,24465,38.424313674000068,-79.5524937,yes,
,642,Varner Place,,,Monterey,VA,24465,38.421764936000038,-79.55417788,yes,
,255,Vinegar Run Road,,,Monterey,VA,24465,38.311465985000041,-79.66388616,yes,
,277,Vinegar Run Road,,,Monterey,VA,24465,38.311277798000049,-79.66993137,yes,
,331,Vinegar Run Road,,,Monterey,VA,24465,38.311846510000059,-79.66531982,yes,
,345,Vinegar Run Road,,,Monterey,VA,24465,38.314101204000053,-79.66672363,yes,
,537,Vinegar Run Road,,,Monterey,VA,24465,38.317222223000037,-79.66516583,yes,
,679,Vinegar Run Road,,,Monterey,VA,24465,38.320960903000071,-79.66720897,yes,
,683,Vinegar Run Road,,,Monterey,VA,24465,38.320015451000067,-79.6658273,yes,
,1177,Vinegar Run Road,,,Monterey,VA,24465,38.323805733000029,-79.65891322,yes,
,115,Wade Woods Lane,,,Monterey,VA,24465,38.340920194000027,-79.69440576,yes,
,121,Wade Woods Lane,,,Monterey,VA,24465,38.340715360000040,-79.69456419,yes,
,333,Wade Woods Lane,,,Monterey,VA,24465,38.341432358000070,-79.69035297,yes,
,515,Wade Woods Lane,,,Monterey,VA,24465,38.339472828000048,-79.68122515,yes,
,880,Wade Woods Lane,,,Monterey,VA,24465,38.333538632000050,-79.68630463,yes,
,30,Walnut Street,,,Monterey,VA,24465,38.413452581000058,-79.58442441,yes,
,68,Walnut Street,,,Monterey,VA,24465,38.412638575000067,-79.58438757,yes,
,94,Walnut Street,,,Monterey,VA,24465,38.411663604000069,-79.58425033,yes,
,19,Water Street,,,Monterey,VA,24465,38.412202976000060,-79.58102997,yes,
,38,Water Street,Apartment,1,Monterey,VA,24465,38.412090104000072,-79.58152745,yes,Check node placement for duplicate
,38,Water Street,Apartment,2,Monterey,VA,24465,38.412090104000072,-79.58152745,yes,Check node placement for duplicate
,38,Water Street,Apartment,3,Monterey,VA,24465,38.412090104000072,-79.58152745,yes,Check node placement for duplicate
,43,Water Street,,,Monterey,VA,24465,38.411934908000028,-79.58117607,yes,
ABC Store 147,58,Water Street,,,Monterey,VA,24465,38.411842199000027,-79.58177641,yes,
,74,Water Street,,,Monterey,VA,24465,38.411709711000071,-79.58192017,yes,
,93,Water Street,,,Monterey,VA,24465,38.410591603000050,-79.58229351,yes,
,16,West Main Street,,,Monterey,VA,24465,38.412337730000040,-79.57971651,yes,
,27,West Main Street,,,Monterey,VA,24465,38.411817214000052,-79.58014441,yes,
,30,West Main Street,,,Monterey,VA,24465,38.412482618000070,-79.57983042,yes,
,32,West Main Street,,,Monterey,VA,24465,38.412379519000069,-79.58000128,yes,
,48,West Main Street,,,Monterey,VA,24465,38.412443360000047,-79.5802365,yes,
,63,West Main Street,,,Monterey,VA,24465,38.412161860000019,-79.580703,yes,
,68,West Main Street,,,Monterey,VA,24465,38.412618615000042,-79.58054504,yes,
,73,West Main Street,Apartment,1,Monterey,VA,24465,38.412293995000020,-79.58081381,yes,Check node placement for duplicate
,73,West Main Street,,,Monterey,VA,24465,38.412293995000020,-79.58081381,yes,
,81,West Main Street,,,Monterey,VA,24465,38.412383987000048,-79.58092153,yes,
,94,West Main Street,Apartment,1,Monterey,VA,24465,38.412780047000069,-79.58103719,yes,Check node placement for duplicate
,94,West Main Street,Apartment,2,Monterey,VA,24465,38.412780047000069,-79.58103719,yes,Check node placement for duplicate
,94,West Main Street,,,Monterey,VA,24465,38.412780047000069,-79.58103719,yes,
,101,West Main Street,Apartment,1,Monterey,VA,24465,38.412430511000018,-79.58129276,yes,Check node placement for duplicate
,101,West Main Street,Apartment,2,Monterey,VA,24465,38.412430511000018,-79.58129276,yes,Check node placement for duplicate
,101,West Main Street,Apartment,3,Monterey,VA,24465,38.412430511000018,-79.58129276,yes,Check node placement for duplicate
,101,West Main Street,Apartment,4,Monterey,VA,24465,38.412430511000018,-79.58129276,yes,Check node placement for duplicate
,101,West Main Street,,,Monterey,VA,24465,38.412430511000018,-79.58129276,yes,
,107,West Main Street,,,Monterey,VA,24465,38.412522664000051,-79.58145398,yes,
,108,West Main Street,,,Monterey,VA,24465,38.412762467000050,-79.58123512,yes,
,114,West Main Street,Apartment,1,Monterey,VA,24465,38.412836184000071,-79.5813041,yes,Check node placement for duplicate
,114,West Main Street,,,Monterey,VA,24465,38.412836184000071,-79.5813041,yes,
,115,West Main Street,Apartment,1,Monterey,VA,24465,38.412576001000048,-79.58155503,yes,Check node placement for duplicate
,115,West Main Street,,,Monterey,VA,24465,38.412576001000048,-79.58155503,yes,
,120,West Main Street,,,Monterey,VA,24465,38.412915604000027,-79.58142454,yes,
,127,West Main Street,Apartment,1,Monterey,VA,24465,38.412587779000027,-79.58170484,yes,Check node placement for duplicate
,127,West Main Street,,,Monterey,VA,24465,38.412587779000027,-79.58170484,yes,
,128,West Main Street,,,Monterey,VA,24465,38.412932161000072,-79.5815555,yes,
,131,West Main Street,,,Monterey,VA,24465,38.412574911000029,-79.58187409,yes,
,132,West Main Street,,,Monterey,VA,24465,38.412939627000071,-79.58165601,yes,
,144,West Main Street,,,Monterey,VA,24465,38.412986792000019,-79.58186466,yes,
Highland County Sheriff'S Office,145,West Main Street,,,Monterey,VA,24465,38.412526864000029,-79.58212945,yes,
,160,West Main Street,,,Monterey,VA,24465,38.413077571000031,-79.58212118,yes,
,164,West Main Street,,,Monterey,VA,24465,38.413095571000042,-79.58219411,yes,
DMV Select Highland County,165,West Main Street,,,Monterey,VA,24465,38.412575584000081,-79.58253037,yes,
,168,West Main Street,,,Monterey,VA,24465,38.413126341000059,-79.58224146,yes,
,172,West Main Street,Apartment,1,Monterey,VA,24465,38.413140834000039,-79.58230514,yes,Check node placement for duplicate
,172,West Main Street,Apartment,2,Monterey,VA,24465,38.413140834000039,-79.58230514,yes,Check node placement for duplicate
,172,West Main Street,Apartment,3,Monterey,VA,24465,38.413140834000039,-79.58230514,yes,Check node placement for duplicate
,172,West Main Street,Apartment,4,Monterey,VA,24465,38.413140834000039,-79.58230514,yes,Check node placement for duplicate
,172,West Main Street,Apartment,5,Monterey,VA,24465,38.413140834000039,-79.58230514,yes,Check node placement for duplicate
,172,West Main Street,Apartment,6,Monterey,VA,24465,38.413140834000039,-79.58230514,yes,Check node placement for duplicate
,172,West Main Street,Apartment,7,Monterey,VA,24465,38.413140834000039,-79.58230514,yes,Check node placement for duplicate
,172,West Main Street,Apartment,8,Monterey,VA,24465,38.413140834000039,-79.58230514,yes,Check node placement for duplicate
,172,West Main Street,Apartment,9,Monterey,VA,24465,38.413140834000039,-79.58230514,yes,Check node placement for duplicate
,174,West Main Street,Apartment,A,Monterey,VA,24465,38.413153046000048,-79.58236437,yes,Check node placement for duplicate
,174,West Main Street,,,Monterey,VA,24465,38.413153046000048,-79.58236437,yes,
,188,West Main Street,,,Monterey,VA,24465,38.413344249000033,-79.58249011,yes,
,190,West Main Street,,,Monterey,VA,24465,38.413352948000060,-79.58252354,yes,
,192,West Main Street,,,Monterey,VA,24465,38.413361442000053,-79.58255696,yes,
,194,West Main Street,,,Monterey,VA,24465,38.413372932000073,-79.5826006,yes,
,195,West Main Street,,,Monterey,VA,24465,38.413009768000052,-79.58290786,yes,
,196,West Main Street,,,Monterey,VA,24465,38.413381415000060,-79.58263508,yes,
,198,West Main Street,,,Monterey,VA,24465,38.413393499000051,-79.58267865,yes,
,208,West Main Street,,,Monterey,VA,24465,38.413414896000063,-79.58291541,yes,
,216,West Main Street,,,Monterey,VA,24465,38.413469085000031,-79.58302826,yes,
,222,West Main Street,,,Monterey,VA,24465,38.413451086000059,-79.58313844,yes,
,224,West Main Street,Apartment,A,Monterey,VA,24465,38.413456706000026,-79.58315202,yes,Check node placement for duplicate
,224,West Main Street,,,Monterey,VA,24465,38.413456706000026,-79.58315202,yes,
,226,West Main Street,Apartment,1,Monterey,VA,24465,38.413505483000051,-79.58317251,yes,Check node placement for duplicate
,226,West Main Street,,,Monterey,VA,24465,38.413505483000051,-79.58317251,,
,234,West Main Street,,,Monterey,VA,24465,38.413600949000049,-79.58330938,,
